,Time,Surface,Age,Sex,Vehicle
4370,2,1,16,1,2
4371,2,0,14,1,3
4372,1,0,57,1,0
4373,1,0,63,0,0
4374,1,1,43,0,0
4375,2,0,93,1,0
4376,2,0,18,0,0
4377,2,0,48,0,0
4378,2,0,20,1,6
4379,1,1,30,1,0
4380,1,0,33,1,3
4381,2,0,6,1,3
4382,1,0,44,1,3
4383,2,0,20,1,0
4384,1,0,19,0,0
4385,1,0,60,0,0
4386,2,0,59,1,0
4387,2,0,45,0,0
4388,1,0,20,1,0
4389,1,0,27,1,6
4390,2,0,64,1,0
4391,0,1,31,0,0
4392,1,0,19,0,6
4393,2,0,23,1,6
4394,2,0,36,1,1
4395,2,0,50,1,3
4396,0,0,31,1,0
4397,2,0,40,1,7
4398,1,0,55,1,0
4399,1,0,54,0,0
4400,2,0,31,1,8
4401,2,0,19,0,0
4402,1,0,42,1,3
4403,2,0,19,1,3
4404,2,0,29,1,0
4405,2,0,46,1,0
4406,2,0,51,1,0
4407,2,0,19,1,7
4408,2,0,30,1,3
4409,2,1,27,0,6
4410,2,1,29,1,0
4411,0,0,24,1,0
4412,2,0,21,1,0
4413,2,0,29,1,0
4414,1,1,23,0,0
4415,1,0,48,1,0
4416,1,1,41,1,6
4417,2,0,30,1,3
4418,0,0,29,1,0
4419,1,0,34,1,0
4420,0,0,42,1,0
4421,2,0,62,1,8
4422,1,0,51,1,8
4423,1,0,42,1,3
4424,1,1,32,1,0
4425,1,1,49,0,0
4426,1,1,75,0,0
4427,0,0,54,1,1
4428,2,1,20,1,0
4429,2,0,67,1,0
4430,2,0,36,1,0
4431,2,0,51,1,0
4432,1,0,73,0,3
4433,2,0,27,1,0
4434,2,0,38,1,0
4435,1,0,41,1,7
4436,1,0,14,1,3
4437,1,0,49,1,3
4438,1,0,37,1,0
4439,1,0,53,1,0
4440,2,0,16,1,6
4441,2,0,61,1,0
4442,1,0,22,1,6
4443,1,0,23,0,0
4444,2,0,23,1,3
4445,2,0,53,1,3
4446,1,0,71,1,0
4447,2,0,32,1,0
4448,1,0,9,1,3
4449,1,0,25,1,3
4450,1,0,36,0,0
4451,1,0,43,1,7
4452,1,0,27,0,0
4453,1,0,76,1,0
4454,2,0,18,1,0
4455,2,0,31,0,0
4456,2,0,72,1,0
4457,2,0,39,0,0
4458,2,0,51,0,0
4459,2,0,48,0,8
4460,2,0,31,1,0
4461,2,0,37,1,3
4462,1,0,16,1,3
4463,2,0,67,1,0
4464,2,0,18,1,0
4465,1,0,27,1,8
4466,1,0,71,0,0
4467,1,0,40,1,0
4468,2,0,28,1,0
4469,2,0,86,1,0
4470,2,0,29,1,0
4471,2,0,48,1,3
4472,1,0,58,0,0
4473,1,0,43,1,0
4474,1,0,51,1,0
4475,1,0,20,1,0
4476,1,0,17,1,2
4477,1,0,31,0,3
4478,2,0,19,1,3
4479,1,0,69,1,0
4480,1,0,38,1,10
4481,1,0,85,1,0
4482,2,0,30,0,3
4483,1,0,49,1,3
4484,2,0,52,0,0
4485,2,0,36,0,0
4486,1,0,40,1,0
4487,2,0,30,1,3
4488,2,0,23,1,0
4489,2,0,65,0,0
4490,1,0,23,1,3
4491,2,0,30,1,0
4492,1,0,22,0,3
4493,1,0,46,1,3
4494,1,0,21,1,0
4495,2,0,28,1,3
4496,2,0,50,1,0
4497,2,0,32,1,0
4498,2,0,65,1,0
4499,2,0,40,1,0
4500,2,0,13,1,3
4501,2,1,18,1,0
4502,2,1,25,1,0
4503,1,0,29,1,7
4504,1,0,63,1,0
4505,1,0,21,0,0
4506,2,0,19,1,6
4507,2,0,50,1,0
4508,2,0,26,0,0
4509,2,0,20,0,3
4510,2,0,40,1,3
4511,2,0,31,1,0
4512,2,0,27,1,6
4513,2,0,16,1,3
4514,2,0,44,1,0
4515,2,0,20,1,3
4516,2,0,50,1,8
4517,2,1,29,1,3
4518,2,1,54,0,0
4519,2,1,75,0,0
4520,2,0,39,1,0
4521,1,0,42,1,3
4522,1,1,47,0,8
4523,1,1,21,0,0
4524,2,1,24,1,0
4525,2,1,58,1,0
4526,2,1,39,1,1
4527,2,0,26,1,3
4528,2,1,23,1,0
4529,1,1,46,1,1
4530,1,1,23,1,2
4531,1,0,69,1,0
4532,2,1,27,1,3
4533,1,0,28,1,0
4534,1,0,27,0,0
4535,2,0,77,1,0
4536,2,0,47,1,0
4537,2,0,50,0,0
4538,2,0,20,0,2
4539,2,0,32,1,6
4540,0,0,35,1,0
4541,0,0,48,1,0
4542,2,0,32,1,3
4543,2,0,19,0,0
4544,1,1,36,1,0
4545,1,1,35,1,0
4546,2,0,25,1,0
4547,2,1,61,0,0
4548,0,0,39,1,0
4549,1,1,69,0,0
4550,1,1,32,1,0
4551,1,1,19,1,0
4552,2,1,30,1,0
4553,2,1,60,1,0
4554,1,1,36,1,0
4555,1,1,38,0,0
4556,1,0,75,1,0
4557,2,1,41,1,0
4558,2,0,33,1,3
4559,2,0,81,1,0
4560,1,1,49,1,7
4561,1,1,38,1,7
4562,2,1,26,0,0
4563,2,1,23,1,0
4564,1,1,16,1,2
4565,1,1,50,1,0
4566,1,1,28,1,3
4567,1,1,37,1,0
4568,1,1,42,0,0
4569,1,1,20,0,2
4570,2,1,23,1,0
4571,2,1,20,1,0
4572,2,0,23,1,2
4573,1,0,81,0,0
4574,0,0,53,1,0
4575,2,0,71,1,0
4576,2,0,30,1,0
4577,2,0,40,1,1
4578,1,0,43,0,0
4579,1,0,63,1,0
4580,1,0,28,1,8
4581,1,0,38,1,0
4582,1,0,40,1,3
4583,1,1,45,1,11
4584,2,1,40,1,0
4585,2,1,41,0,0
4586,2,0,50,1,4
4587,2,0,34,0,4
4588,1,1,27,0,0
4589,2,1,31,1,0
4590,2,1,21,1,6
4591,1,1,40,1,0
4592,1,1,50,0,0
4593,2,1,37,1,0
4594,2,0,50,0,0
4595,2,0,56,0,0
4596,2,0,43,0,0
4597,2,0,35,1,3
4598,1,0,65,1,6
4599,1,0,21,0,8
4600,1,0,22,1,8
4601,2,0,20,1,0
4602,2,0,23,1,0
4603,1,0,45,0,0
4604,0,1,28,1,0
4605,1,0,24,0,0
4606,1,0,41,0,0
4607,1,0,29,1,0
4608,2,0,14,1,3
4609,2,0,18,1,0
4610,1,0,22,0,0
4611,1,0,35,0,0
4612,1,0,22,0,0
4613,2,0,17,1,2
4614,2,0,18,1,3
4615,1,1,47,0,0
4616,2,0,19,1,5
4617,2,1,19,0,0
4618,2,1,19,0,0
4619,2,1,44,1,0
4620,2,1,36,1,0
4621,1,0,46,1,5
4622,1,1,62,1,13
4623,1,1,28,1,0
4624,1,0,55,1,0
4625,2,0,43,1,3
4626,1,1,46,1,0
4627,1,0,41,1,0
4628,1,1,52,1,0
4629,1,1,61,1,0
4630,2,1,29,0,0
4631,2,1,61,0,0
4632,1,1,24,0,0
4633,1,1,48,1,4
4634,2,1,23,1,3
4635,1,1,26,1,3
4636,0,0,19,0,0
4637,1,0,42,1,6
4638,2,0,24,1,7
4639,2,0,39,0,0
4640,2,1,31,1,13
4641,2,0,26,1,0
4642,1,0,23,1,0
4643,1,0,47,1,0
4644,2,0,25,1,0
4645,2,0,20,1,0
4646,2,0,37,1,1
4647,1,0,49,1,0
4648,1,1,42,1,0
4649,1,0,58,0,0
4650,1,0,53,1,0
4651,2,0,52,0,0
4652,2,0,17,0,2
4653,1,0,72,0,0
4654,2,0,35,1,0
4655,2,0,34,0,0
4656,2,0,30,0,0
4657,2,0,36,1,0
4658,2,1,22,0,0
4659,0,1,19,0,0
4660,2,1,22,0,3
4661,2,1,38,0,0
4662,2,1,24,1,0
4663,0,0,30,1,0
4664,0,1,28,1,0
4665,2,0,40,1,0
4666,2,1,24,1,0
4667,2,1,39,0,0
4668,2,1,24,1,0
4669,2,1,41,1,3
4670,1,0,34,0,0
4671,2,0,40,0,0
4672,1,0,23,0,0
4673,2,0,60,1,0
4674,2,0,57,0,0
4675,1,0,35,1,3
4676,1,0,60,0,0
4677,1,0,33,0,0
4678,1,0,39,1,0
4679,1,0,36,1,3
4680,2,1,23,0,0
4681,1,1,41,1,6
4682,2,1,43,0,0
4683,1,1,29,0,0
4684,1,1,39,1,7
4685,2,0,67,0,0
4686,2,0,26,1,1
4687,1,0,37,0,0
4688,2,0,17,1,3
4689,2,0,32,1,3
4690,2,0,24,1,0
4691,1,0,19,1,0
4692,1,0,39,0,6
4693,1,1,24,1,0
4694,2,1,24,1,3
4695,0,1,23,1,0
4696,2,0,22,1,0
4697,1,1,49,1,1
4698,1,1,30,0,0
4699,0,0,32,0,0
4700,0,1,22,1,0
4701,1,0,24,1,0
4702,2,1,19,0,0
4703,1,0,50,1,9
4704,1,0,24,1,7
4705,2,0,20,1,0
4706,0,0,34,1,6
4707,0,0,44,1,0
4708,0,0,36,1,0
4709,1,0,35,1,0
4710,1,0,33,1,3
4711,1,0,18,1,6
4712,1,0,57,1,0
4713,1,0,81,0,2
4714,1,0,42,0,0
4715,1,0,50,1,7
4716,1,0,70,1,8
4717,2,0,25,1,0
4718,2,0,23,1,0
4719,2,0,24,1,0
4720,1,0,49,1,1
4721,1,0,53,1,5
4722,2,0,19,1,5
4723,2,0,17,1,6
4724,0,0,47,1,0
4725,0,0,36,1,0
4726,2,1,39,0,0
4727,2,1,49,0,0
4728,2,1,37,1,7
4729,1,0,34,0,0
4730,1,1,46,1,6
4731,1,0,30,0,0
4732,2,0,15,1,3
4733,1,0,48,1,0
4734,1,0,23,1,0
4735,2,0,34,1,3
4736,1,0,39,0,0
4737,2,0,20,1,0
4738,2,0,39,1,0
4739,0,0,20,0,0
4740,1,0,33,0,0
4741,1,0,36,0,0
4742,1,0,32,1,7
4743,1,0,38,1,3
4744,1,0,23,1,3
4745,2,0,30,0,0
4746,2,0,17,1,3
4747,2,0,61,0,0
4748,2,0,57,0,0
4749,1,1,28,1,3
4750,1,1,27,0,0
4751,2,0,51,1,0
4752,2,1,20,0,0
4753,1,1,69,1,8
4754,0,1,47,1,0
4755,1,0,47,1,0
4756,1,0,51,0,0
4757,2,1,51,1,0
4758,2,1,31,0,0
4759,2,0,20,1,6
4760,1,0,13,1,3
4761,1,0,21,1,0
4762,2,0,58,1,0
4763,1,0,50,0,0
4764,1,0,25,0,3
4765,2,1,25,1,0
4766,2,0,20,1,0
4767,2,0,32,1,0
4768,2,0,29,0,0
4769,2,1,33,0,0
4770,2,0,60,1,0
4771,2,0,32,0,0
4772,2,0,50,1,5
4773,2,1,41,0,0
4774,1,1,49,1,0
4775,1,1,41,1,0
4776,1,1,32,0,0
4777,1,1,53,1,3
4778,2,1,14,1,3
4779,2,1,47,1,8
4780,2,1,19,1,6
4781,0,1,20,1,6
4782,2,1,54,1,8
4783,0,0,31,0,0
4784,2,1,22,0,0
4785,1,1,57,1,3
4786,1,1,33,0,0
4787,1,1,26,0,0
4788,1,1,63,0,0
4789,0,2,20,1,0
4790,1,1,39,0,14
4791,1,2,26,0,0
4792,1,0,60,1,3
4793,1,1,39,1,3
4794,1,1,41,0,0
4795,1,1,29,1,0
4796,2,0,35,0,0
4797,2,1,60,0,0
4798,2,0,36,1,0
4799,1,0,18,1,3
4800,1,0,40,0,0
4801,1,1,67,1,0
4802,2,1,19,1,0
4803,2,1,39,1,0
4804,0,1,26,1,3
4805,1,1,39,1,7
4806,1,1,75,1,0
4807,1,1,26,1,0
4808,1,1,43,1,0
4809,1,1,58,1,0
4810,2,1,52,1,1
4811,1,1,34,0,0
4812,1,1,32,1,0
4813,2,1,55,1,0
4814,1,1,29,1,3
4815,2,1,41,1,0
4816,2,1,26,1,0
4817,0,0,27,0,0
4818,2,1,47,1,0
4819,2,1,51,0,0
4820,2,1,16,1,2
4821,1,0,33,1,6
4822,1,0,23,1,8
4823,1,1,49,1,6
4824,2,0,57,1,0
4825,0,0,25,0,0
4826,1,1,41,1,0
4827,1,1,75,1,0
4828,2,1,21,1,0
4829,2,0,31,1,0
4830,1,2,18,1,0
4831,1,2,40,1,0
4832,1,2,51,1,7
4833,2,0,24,1,0
4834,1,1,49,1,11
4835,1,1,70,1,0
4836,1,1,29,1,0
4837,2,0,44,1,0
4838,0,0,45,1,1
4839,0,0,51,1,0
4840,1,2,30,0,6
4841,1,2,38,1,0
4842,1,0,31,1,0
4843,0,1,49,0,0
4844,0,1,24,0,0
4845,2,0,64,1,0
4846,1,0,70,1,0
4847,1,0,50,1,0
4848,0,6,37,1,0
4849,1,1,68,1,0
4850,1,0,53,0,0
4851,1,1,19,1,7
4852,1,1,23,1,0
4853,2,0,45,1,0
4854,2,0,22,1,2
4855,2,0,17,1,5
4856,2,0,47,0,0
4857,2,1,35,0,0
4858,2,1,25,0,0
4859,2,1,28,0,0
4860,1,1,29,1,0
4861,2,1,41,0,0
4862,2,1,38,0,0
4863,1,0,42,1,0
4864,2,0,47,1,6
4865,2,0,20,1,2
4866,2,1,45,1,8
4867,2,0,19,0,0
4868,2,0,16,1,6
4869,2,1,43,1,8
4870,2,1,24,0,0
4871,2,1,25,0,0
4872,2,1,20,1,0
4873,1,1,36,0,0
4874,1,1,32,0,0
4875,2,1,29,0,3
4876,1,1,67,1,1
4877,2,1,26,1,6
4878,2,0,45,1,0
4879,2,1,49,1,8
4880,2,0,36,0,0
4881,1,0,37,1,0
4882,2,0,17,1,6
4883,2,0,18,1,0
4884,1,0,52,1,3
4885,2,1,50,1,0
4886,1,0,56,0,0
4887,1,0,66,1,0
4888,1,1,33,1,0
4889,2,1,20,1,2
4890,0,1,37,1,8
4891,2,1,21,1,6
4892,2,1,17,1,3
4893,2,0,24,1,0
4894,1,1,19,1,6
4895,0,1,19,1,0
4896,1,1,24,1,3
4897,1,1,47,1,8
4898,1,1,45,0,0
4899,1,0,34,0,0
4900,1,0,31,0,0
4901,2,0,37,1,3
4902,1,1,19,1,0
4903,1,0,34,1,10
4904,2,0,30,1,0
4905,2,1,44,1,3
4906,2,0,48,0,0
4907,1,0,19,0,0
4908,1,1,36,0,0
4909,1,1,26,1,0
4910,1,1,68,1,0
4911,2,1,61,0,0
4912,2,0,44,0,0
4913,2,0,34,1,0
4914,2,1,23,0,0
4915,2,1,29,1,0
4916,2,0,46,1,0
4917,1,1,24,1,3
4918,1,0,62,0,0
4919,2,1,31,1,0
4920,2,1,39,1,0
4921,1,1,88,1,0
4922,2,0,25,1,0
4923,2,1,46,0,0
4924,2,1,53,1,0
4925,1,1,30,1,3
4926,1,1,31,1,0
4927,0,1,55,1,8
4928,2,1,28,1,3
4929,2,0,64,1,3
4930,1,1,57,1,0
4931,2,0,83,1,0
4932,2,0,37,0,0
4933,1,0,57,1,3
4934,2,0,39,0,0
4935,2,0,28,0,0
4936,0,0,79,1,0
4937,2,0,30,1,0
4938,2,0,58,0,0
4939,2,0,59,0,0
4940,2,0,19,0,0
4941,2,0,50,1,0
4942,1,1,24,1,3
4943,1,1,52,0,0
4944,1,1,51,1,6
4945,1,0,30,0,0
4946,1,0,42,1,0
4947,1,0,19,0,0
4948,1,0,30,0,0
4949,1,0,20,1,0
4950,2,0,19,1,3
4951,1,1,44,1,6
4952,2,1,27,0,0
4953,2,1,51,1,0
4954,2,0,18,1,6
4955,2,1,33,1,0
4956,2,1,25,1,0
4957,2,1,18,0,0
4958,2,0,31,1,0
4959,0,0,30,1,0
4960,1,1,23,0,0
4961,2,0,26,1,7
4962,2,1,28,0,0
4963,1,1,20,1,0
4964,1,1,30,1,0
4965,1,1,51,1,3
4966,1,1,20,1,5
4967,1,1,35,1,6
4968,1,1,51,1,0
4969,1,1,25,1,3
4970,1,0,72,1,0
4971,1,0,57,0,0
4972,2,1,21,1,3
4973,2,1,48,0,3
4974,2,1,64,1,0
4975,0,1,21,0,0
4976,0,1,49,1,1
4977,0,1,28,1,0
4978,2,0,44,1,0
4979,2,0,24,0,0
4980,1,1,54,1,0
4981,2,0,24,1,0
4982,2,0,35,0,0
4983,1,0,63,1,7
4984,2,0,40,1,0
4985,2,0,31,1,0
4986,2,0,49,0,0
4987,0,0,43,0,0
4988,2,0,39,1,0
4989,1,0,36,1,0
4990,2,0,25,1,0
4991,2,0,43,1,9
4992,2,0,51,1,7
4993,2,0,25,0,0
4994,1,1,19,1,0
4995,0,1,15,1,2
4996,2,0,51,1,0
4997,2,0,39,0,0
4998,2,1,30,0,0
4999,1,0,43,0,0
5000,2,0,21,1,3
5001,2,0,87,0,0
5002,2,0,31,1,0
5003,1,0,26,1,0
5004,1,0,32,0,0
5005,1,0,47,0,0
5006,1,0,26,1,0
5007,2,0,21,1,3
5008,2,0,20,1,8
5009,2,0,16,1,3
5010,2,0,37,0,0
5011,2,0,56,1,0
5012,1,1,47,0,0
5013,1,1,30,1,0
5014,2,0,44,1,4
5015,2,0,45,1,0
5016,2,0,17,0,0
5017,2,0,41,1,5
5018,2,0,38,1,0
5019,1,1,45,1,0
5020,1,1,59,1,0
5021,1,0,27,0,0
5022,1,0,49,0,0
5023,1,0,38,1,1
5024,2,0,29,1,0
5025,2,0,21,1,7
5026,0,0,45,1,3
5027,1,1,34,0,0
5028,1,1,38,1,0
5029,2,3,51,0,0
5030,0,0,22,1,0
5031,2,3,35,1,0
5032,2,3,39,0,0
5033,0,0,43,1,0
5034,1,3,31,1,0
5035,1,3,20,0,0
5036,1,0,21,1,6
5037,1,0,27,0,0
5038,1,1,20,1,6
5039,1,0,40,1,0
5040,1,0,36,1,0
5041,1,0,36,1,0
5042,2,0,27,1,0
5043,1,1,54,0,0
5044,1,1,53,1,10
5045,2,0,21,0,0
5046,1,0,45,1,5
5047,2,0,68,1,0
5048,2,0,43,0,0
5049,1,0,59,1,5
5050,1,1,39,1,3
5051,1,1,47,0,0
5052,0,0,20,0,0
5053,1,0,31,1,0
5054,1,0,34,1,0
5055,2,0,54,1,0
5056,2,0,69,0,0
5057,2,0,23,1,0
5058,1,0,45,0,0
5059,2,0,49,1,3
5060,1,0,36,1,7
5061,1,0,42,1,7
5062,1,0,30,1,0
5063,1,0,35,0,0
5064,1,0,31,1,0
5065,1,0,36,1,0
5066,2,0,28,1,0
5067,2,0,32,0,0
5068,2,0,51,0,0
5069,2,0,52,0,0
5070,2,0,45,1,3
5071,1,0,26,0,3
5072,1,0,43,1,4
5073,1,0,53,0,0
5074,1,0,35,1,4
5075,1,0,37,1,0
5076,2,0,87,1,4
5077,2,0,35,1,0
5078,0,0,20,1,0
5079,1,0,29,0,0
5080,1,0,40,1,0
5081,0,0,28,1,1
5082,2,0,31,1,3
5083,2,1,58,1,0
5084,2,0,57,0,0
5085,2,0,21,1,0
5086,1,1,29,1,11
5087,2,0,49,1,0
5088,2,0,34,0,0
5089,0,0,51,1,0
5090,0,1,21,1,0
5091,1,0,44,0,0
5092,1,0,25,1,3
5093,1,0,32,1,3
5094,2,1,31,0,0
5095,1,0,22,1,0
5096,2,0,41,1,3
5097,2,0,19,1,3
5098,2,0,35,1,3
5099,2,0,62,1,0
5100,2,0,28,1,0
5101,2,1,38,0,0
5102,2,1,50,1,0
5103,2,0,39,1,0
5104,2,1,28,1,0
5105,2,0,29,1,11
5106,1,1,35,1,1
5107,1,0,23,0,0
5108,2,0,40,1,0
5109,2,0,20,1,0
5110,2,0,29,1,0
5111,2,0,46,1,0
5112,1,1,53,1,9
5113,1,0,55,0,0
5114,2,0,42,0,0
5115,2,0,45,0,0
5116,2,0,44,0,3
5117,2,0,25,1,8
5118,2,0,45,0,0
5119,2,0,42,0,0
5120,2,0,50,1,3
5121,0,0,36,1,0
5122,0,0,51,1,0
5123,1,0,41,0,0
5124,1,0,36,0,0
5125,2,1,88,0,0
5126,1,0,53,0,0
5127,1,0,34,0,0
5128,2,0,39,1,0
5129,1,0,22,1,3
5130,2,0,32,1,0
5131,2,0,38,1,0
5132,2,0,45,1,0
5133,1,0,27,1,7
5134,1,0,28,0,0
5135,1,0,17,1,6
5136,1,0,23,0,3
5137,1,0,61,0,0
5138,2,0,24,1,3
5139,2,0,41,0,0
5140,1,0,33,0,3
5141,2,0,11,0,3
5142,1,0,54,0,0
5143,1,0,53,1,3
5144,1,0,73,0,0
5145,1,0,25,1,0
5146,1,0,30,1,8
5147,1,1,25,1,0
5148,1,0,46,0,0
5149,1,0,28,1,0
5150,1,1,20,1,0
5151,1,0,43,1,0
5152,1,0,39,1,0
5153,1,0,31,1,6
5154,1,0,16,1,2
5155,2,0,34,1,0
5156,2,0,62,1,0
5157,2,0,25,0,0
5158,1,0,50,1,0
5159,1,0,34,0,0
5160,2,0,65,0,0
5161,2,0,23,1,6
5162,2,0,30,0,0
5163,2,0,46,1,0
5164,2,0,40,1,0
5165,0,0,28,1,0
5166,1,0,25,0,0
5167,2,0,44,0,0
5168,2,0,14,1,3
5169,1,0,33,0,0
5170,1,0,42,1,0
5171,2,0,38,1,0
5172,2,0,32,1,0
5173,2,0,28,0,0
5174,2,0,24,1,0
5175,1,1,22,1,0
5176,2,0,44,1,0
5177,2,0,26,1,3
5178,0,0,27,1,0
5179,2,0,44,1,3
5180,2,0,49,1,8
5181,1,0,38,1,3
5182,1,0,20,1,3
5183,1,0,27,0,0
5184,1,0,60,1,0
5185,2,0,10,1,3
5186,2,0,60,1,0
5187,2,0,26,1,6
5188,0,0,26,0,0
5189,1,0,42,0,3
5190,1,0,72,1,0
5191,1,0,40,0,0
5192,2,0,34,1,3
5193,2,0,16,1,2
5194,1,0,46,0,0
5195,2,0,20,1,0
5196,2,0,18,1,0
5197,1,0,39,1,0
5198,1,0,48,1,0
5199,1,0,20,0,0
5200,0,0,27,1,1
5201,0,0,33,1,1
5202,1,0,19,1,0
5203,1,0,41,1,0
5204,1,0,44,0,0
5205,2,1,30,1,0
5206,0,0,25,1,7
5207,1,0,56,1,0
5208,2,0,18,1,3
5209,1,0,20,1,3
5210,2,0,62,0,0
5211,2,0,38,1,0
5212,2,0,41,1,8
5213,2,0,21,0,0
5214,1,0,30,1,3
5215,1,1,33,1,0
5216,1,0,39,1,3
5217,2,0,33,1,3
5218,1,0,26,1,3
5219,1,0,16,1,2
5220,2,0,32,1,6
5221,2,0,26,0,3
5222,2,0,34,1,8
5223,0,0,36,1,1
5224,1,0,45,0,0
5225,2,0,81,0,0
5226,2,0,32,1,0
5227,2,0,30,0,0
5228,2,0,56,1,3
5229,2,0,22,0,0
5230,2,0,42,1,3
5231,1,0,39,1,3
5232,2,0,20,1,0
5233,2,0,68,0,0
5234,2,0,15,1,3
5235,2,0,29,1,0
5236,1,0,17,1,0
5237,1,0,33,1,6
5238,0,0,37,1,0
5239,2,0,23,0,0
5240,1,0,45,1,6
5241,1,0,40,0,3
5242,2,0,61,0,0
5243,1,0,36,0,0
5244,2,0,53,0,0
5245,2,0,34,0,0
5246,2,0,27,1,7
5247,2,0,42,0,0
5248,2,0,37,0,0
5249,2,0,56,1,0
5250,0,0,30,1,0
5251,0,0,49,0,0
5252,1,0,38,1,0
5253,1,0,36,0,0
5254,1,0,28,0,0
5255,1,0,63,1,7
5256,1,0,15,1,3
5257,1,0,60,0,0
5258,2,0,25,1,3
5259,1,0,45,1,3
5260,2,0,36,1,5
5261,2,0,24,0,0
5262,1,0,25,1,3
5263,0,0,26,1,0
5264,1,0,29,0,0
5265,2,0,17,1,3
5266,0,0,28,1,0
5267,0,0,56,1,9
5268,1,0,16,1,6
5269,1,0,16,1,3
5270,2,0,11,1,3
5271,2,0,20,1,8
5272,2,0,49,1,2
5273,2,0,14,0,3
5274,1,0,49,1,9
5275,2,0,56,0,0
5276,2,0,22,1,0
5277,0,0,23,1,8
5278,1,0,76,1,0
5279,1,0,25,1,0
5280,2,0,41,0,0
5281,1,0,43,1,3
5282,2,0,10,1,3
5283,2,0,33,0,0
5284,2,0,39,0,0
5285,2,0,35,0,0
5286,2,0,19,1,0
5287,2,0,20,1,0
5288,2,0,45,1,8
5289,2,0,44,0,0
5290,1,0,51,1,0
5291,2,0,37,1,0
5292,0,1,46,1,1
5293,0,1,23,0,0
5294,0,1,31,1,0
5295,0,1,50,1,1
5296,2,0,48,0,0
5297,2,0,25,1,0
5298,2,0,41,1,0
5299,1,1,26,1,0
5300,1,1,41,1,0
5301,2,0,41,1,6
5302,2,0,46,0,0
5303,2,0,31,1,0
5304,2,0,30,1,0
5305,1,0,37,1,0
5306,2,0,47,1,3
5307,2,0,14,1,3
5308,1,0,56,1,0
5309,1,0,48,1,8
5310,1,0,27,0,0
5311,1,0,42,1,3
5312,1,0,16,1,3
5313,2,0,40,0,0
5314,1,0,37,1,0
5315,0,0,51,0,0
5316,1,0,27,0,0
5317,1,0,44,1,3
5318,2,0,31,1,0
5319,2,0,19,0,0
5320,2,0,26,0,0
5321,1,0,28,1,0
5322,2,0,25,0,0
5323,2,1,24,1,0
5324,0,1,24,0,0
5325,0,1,21,1,0
5326,1,1,51,1,6
5327,1,1,29,0,0
5328,1,1,30,1,3
5329,1,0,63,0,0
5330,2,0,51,1,0
5331,2,0,26,1,7
5332,1,0,33,0,0
5333,0,0,21,1,0
5334,2,0,19,1,0
5335,2,0,52,1,0
5336,1,1,32,1,3
5337,0,0,19,1,5
5338,1,1,40,1,6
5339,1,1,16,1,2
5340,1,0,47,1,0
5341,1,0,53,1,7
5342,1,0,36,1,0
5343,1,0,32,1,0
5344,1,0,88,1,0
5345,2,1,25,0,0
5346,1,0,30,1,3
5347,1,0,73,1,3
5348,1,0,18,0,0
5349,1,0,38,1,8
5350,1,1,43,0,0
5351,2,1,30,1,0
5352,2,1,53,0,0
5353,2,1,47,1,0
5354,2,1,38,1,0
5355,1,1,22,1,0
5356,1,1,26,1,0
5357,1,1,54,0,0
5358,2,1,43,1,0
5359,0,1,46,1,0
5360,1,0,40,1,0
5361,2,0,34,1,0
5362,2,1,51,1,8
5363,1,0,52,0,0
5364,2,0,48,1,3
5365,1,1,21,1,0
5366,1,0,45,0,0
5367,1,0,48,1,0
5368,2,0,44,0,0
5369,2,0,41,1,3
5370,2,0,45,0,0
5371,2,0,39,0,0
5372,2,0,24,1,0
5373,1,0,24,1,7
5374,1,0,30,0,3
5375,1,0,57,1,3
5376,1,0,39,0,0
5377,1,0,19,1,0
5378,2,0,23,1,0
5379,2,0,40,0,0
5380,2,0,28,1,0
5381,1,0,30,1,0
5382,2,0,72,1,0
5383,2,0,38,1,0
5384,2,0,26,1,0
5385,2,0,31,1,0
5386,2,0,16,1,6
5387,0,0,37,1,1
5388,1,0,32,1,0
5389,2,0,49,0,0
5390,0,0,52,1,1
5391,2,0,39,1,0
5392,2,0,42,1,0
5393,2,0,17,1,5
5394,0,0,29,1,1
5395,0,0,31,1,0
5396,2,0,68,1,0
5397,2,0,22,1,3
5398,1,0,81,1,0
5399,1,1,26,1,3
5400,1,0,65,0,0
5401,1,0,37,1,0
5402,2,0,24,0,0
5403,2,0,20,1,0
5404,2,0,45,0,0
5405,1,0,23,0,0
5406,1,0,56,1,0
5407,2,0,27,0,0
5408,0,0,25,1,6
5409,2,0,51,1,6
5410,2,1,23,1,6
5411,2,1,30,0,0
5412,2,1,26,1,0
5413,1,0,29,1,3
5414,2,1,26,1,3
5415,1,0,43,0,8
5416,2,1,29,0,0
5417,2,1,21,1,6
5418,2,1,31,1,7
5419,1,0,36,1,8
5420,1,0,49,0,0
5421,1,1,41,1,0
5422,1,0,29,0,0
5423,1,0,46,0,0
5424,1,0,61,1,0
5425,1,0,19,1,0
5426,2,0,37,1,3
5427,2,0,27,1,3
5428,2,0,19,0,0
5429,2,0,15,1,3
5430,1,0,80,1,0
5431,2,0,36,0,0
5432,0,0,31,1,1
5433,1,0,46,0,0
5434,1,0,55,1,0
5435,1,0,38,1,0
5436,2,0,55,0,0
5437,2,0,55,1,0
5438,1,0,56,0,0
5439,1,0,50,1,8
5440,2,0,19,1,6
5441,2,0,32,1,0
5442,2,0,50,1,0
5443,2,0,44,0,0
5444,2,0,28,0,0
