,Time,Surface,Age,Sex,Vehicle,Severity
6636,1110,0,23,1,0,2
6640,1250,0,49,1,0,2
6643,1205,0,13,1,3,2
6644,134,1,19,1,0,2
6646,2300,0,39,1,9,2
6647,158,0,24,0,0,2
6648,1420,0,63,1,8,2
6650,1344,0,28,0,0,2
6651,1524,0,70,0,0,2
6655,1530,0,32,1,1,2
6659,1320,0,62,1,0,2
6660,1400,0,73,1,0,2
6661,1400,0,46,1,1,2
6662,1640,0,48,1,3,2
6666,1715,0,29,0,0,2
6667,1815,0,11,1,3,2
6668,1515,0,42,1,6,2
6669,1820,0,35,1,0,2
6671,1310,0,69,0,0,2
6672,1530,0,28,1,0,2
6674,1610,0,63,1,0,2
6676,1800,0,51,0,0,2
6677,1143,0,54,1,0,1
6681,1640,0,35,1,0,2
6683,1325,0,50,0,0,2
6686,1250,0,28,1,3,2
6690,1823,0,7,1,3,2
6691,2101,0,20,1,0,2
6695,725,0,44,0,0,2
6697,937,0,55,0,0,2
6701,1600,0,26,0,0,2
6702,1600,0,17,1,0,2
6703,1712,0,47,1,8,2
6704,1745,0,34,1,3,2
6705,1743,0,36,1,3,1
6706,2000,0,26,1,0,2
6708,1719,0,26,0,0,2
6709,815,0,41,0,0,2
6712,1600,0,22,0,0,2
6714,339,0,20,1,0,2
6716,1815,0,35,1,3,2
6717,1815,1,26,0,0,2
6718,32,0,49,1,1,2
6722,1514,0,31,1,0,2
6723,1600,0,57,1,0,2
6724,1600,0,28,1,0,2
6725,1600,0,52,1,0,2
6726,1600,0,45,0,0,2
6730,1815,0,45,1,3,2
6731,1940,0,66,1,8,2
6733,1615,0,17,1,2,2
6734,825,0,47,1,3,2
6736,1809,0,30,1,7,2
6738,228,1,39,1,1,2
6740,950,0,45,0,0,2
6741,950,0,22,1,0,2
6742,1430,0,36,0,0,2
6744,2205,0,25,1,0,2
6746,1500,0,19,1,0,2
6747,1500,0,35,1,7,2
6748,2313,1,33,1,0,2
6754,1050,0,41,0,0,2
6755,1050,0,53,0,0,2
6756,900,0,28,1,3,2
6757,830,0,31,0,3,1
6758,1605,0,51,0,2,2
6759,1510,0,42,0,7,2
6761,1745,0,54,0,0,2
6762,2234,0,76,1,0,2
6764,2040,0,19,1,3,2
6765,810,0,59,1,3,2
6766,805,0,47,1,3,1
6767,1830,0,44,1,0,2
6768,1650,0,19,1,6,1
6769,1925,0,19,1,0,2
6771,1650,0,75,1,0,2
6773,1620,1,39,1,0,2
6774,700,0,37,1,3,1
6776,1915,0,19,1,0,2
6780,1550,0,44,1,0,2
6781,1550,0,24,0,0,2
6782,725,0,30,0,3,2
6783,1725,1,24,0,0,2
6785,1720,1,19,0,0,2
6786,1915,0,21,0,0,1
6788,1425,1,39,1,3,2
6792,516,0,33,1,8,1
6793,1455,0,70,0,0,2
6796,911,0,59,1,0,2
6797,1600,0,50,0,0,2
6800,815,0,43,0,0,2
6803,1245,0,26,1,0,2
6804,1724,0,29,1,0,2
6805,1724,0,48,0,0,2
6807,1800,0,13,1,3,2
6808,915,0,48,1,3,2
6810,940,0,27,1,8,2
6811,810,0,36,0,0,2
6812,1430,0,34,1,6,2
6815,1530,0,26,0,3,2
6816,650,0,24,1,0,2
6818,755,0,23,0,0,2
6820,805,0,47,0,3,2
6821,1742,0,26,0,0,2
6822,1742,0,46,1,0,2
6823,1845,0,32,1,8,2
6825,1607,0,20,0,0,2
6828,1638,1,49,0,0,2
6829,1638,1,46,0,0,2
6830,1630,0,22,1,0,2
6831,1900,0,20,1,0,1
6832,1835,0,31,0,0,2
6833,240,0,41,1,0,1
6834,645,1,40,1,0,2
6837,1530,0,49,1,0,2
6839,1345,0,21,0,0,2
6840,1616,0,26,0,0,2
6841,826,0,43,1,3,1
6842,820,0,36,0,0,2
6843,820,0,44,0,0,2
6844,820,0,48,1,0,2
6845,1655,0,15,1,3,2
6846,1815,0,27,1,3,2
6847,2205,0,25,1,3,2
6848,835,0,37,1,6,2
6849,615,0,28,0,0,2
6850,1615,0,29,1,0,2
6852,1510,0,13,1,3,2
6853,1833,0,8,1,3,2
6854,1930,0,41,0,2,2
6855,210,0,31,1,0,2
6856,1949,0,20,1,0,1
6857,1949,0,43,1,7,2
6860,850,0,23,1,3,2
6861,1900,0,16,1,3,2
6866,2220,0,50,1,0,2
6870,603,0,53,1,3,2
6873,1720,0,20,1,0,2
6874,1720,0,29,0,0,2
6875,740,1,47,0,0,2
6876,745,1,21,1,0,2
6878,1140,0,59,0,0,2
6879,1140,0,51,1,8,1
6880,935,1,35,1,7,2
6883,955,1,46,1,0,2
6884,1630,1,27,1,0,2
6885,1630,1,46,1,0,2
6898,1810,2,24,0,3,2
6900,1048,0,38,0,0,2
6904,1340,0,43,0,0,2
6905,1340,0,61,1,0,2
6907,1500,0,62,0,0,2
6910,1510,0,21,1,3,2
6911,1515,0,32,0,3,2
6912,1920,0,14,1,3,2
6913,1625,0,35,0,3,2
6915,1820,0,62,0,0,2
6917,742,0,51,1,5,2
6921,1740,0,24,0,0,2
6923,1555,0,25,0,3,2
6924,2000,0,22,1,3,2
6926,2030,0,35,1,0,2
6927,2030,0,26,1,0,2
6928,2320,0,17,1,6,1
6929,1250,0,45,0,0,2
6931,1915,0,20,1,2,2
6933,2022,0,15,1,3,2
6934,111,0,35,1,6,2
6935,238,0,31,1,1,2
6936,1239,0,9,1,3,2
6937,1325,0,45,1,6,1
6938,1726,0,21,0,0,2
6939,1730,0,31,1,0,1
6940,1307,0,81,1,0,2
6941,1340,0,42,1,1,2
6942,1520,0,34,1,3,2
6943,1635,0,13,1,3,2
6944,940,0,40,1,7,2
6946,1000,0,40,1,7,2
6947,1644,0,31,1,0,2
6948,1644,0,44,1,0,2
6949,1644,0,21,1,0,2
6951,1926,0,52,1,0,2
6953,1550,0,15,0,3,2
6954,1945,0,70,1,5,1
6955,2100,0,57,1,0,2
6957,2005,0,29,1,0,2
6958,2005,0,19,0,0,2
6960,640,0,53,0,0,2
6961,810,0,62,0,0,2
6962,1045,0,36,0,6,1
6963,1459,0,47,1,0,2
6964,755,0,61,1,0,2
6965,1145,0,71,0,0,2
6966,840,0,19,1,0,2
6967,840,0,46,0,0,2
6968,1524,0,52,0,0,2
6976,1506,0,68,0,0,2
6977,1640,0,25,1,0,2
6978,1640,0,59,1,0,2
6979,1815,0,35,1,0,2
6981,1800,0,33,1,0,2
6982,1515,0,51,0,0,2
6983,1640,0,38,1,0,2
6985,1330,0,33,1,0,2
6988,1725,0,57,1,0,2
6989,1725,0,46,0,0,2
6991,1315,0,64,0,0,2
6992,1315,0,66,1,0,2
6994,1930,1,20,0,0,2
6995,2055,1,29,1,7,2
6997,1329,1,32,1,0,2
6998,1329,1,28,1,1,1
7001,1633,0,25,0,0,2
7002,1633,0,25,1,0,2
7007,43,0,33,1,0,2
7009,1305,0,48,0,0,2
7010,1305,0,20,1,0,1
7012,1727,0,71,1,0,2
7013,1727,0,22,1,0,2
7015,1830,0,35,1,3,1
7016,2228,0,51,1,0,2
7017,2010,0,23,1,0,1
7018,2010,0,36,1,0,2
7020,1735,1,49,1,0,2
7021,1453,0,22,1,0,2
7022,1145,0,46,0,0,2
7023,650,0,65,1,0,2
7024,650,0,50,1,0,2
7025,720,0,39,0,0,1
7026,950,0,21,0,0,2
7027,950,0,24,0,3,2
7028,1520,0,25,1,3,2
7029,1545,0,47,0,0,2
7031,1900,1,32,1,0,2
7032,1900,1,44,0,0,2
7035,615,0,15,1,3,2
7037,755,0,50,1,3,2
7038,2055,0,38,1,0,2
7039,2055,0,27,0,0,2
7040,2000,1,64,1,0,2
7042,1104,0,49,1,7,2
7043,1055,0,32,1,3,2
7046,1457,0,68,1,0,2
7047,1457,0,39,1,5,1
7048,2054,1,38,1,7,2
7050,1923,0,37,1,0,2
7051,1525,0,36,0,0,2
7052,1525,0,24,1,1,2
7053,1358,0,41,1,0,2
7054,1825,0,40,1,3,1
7056,2212,1,30,0,0,2
7058,44,1,30,1,0,2
7059,1358,0,27,0,0,2
7061,900,0,62,1,0,2
7062,900,0,56,0,0,2
7064,1635,0,59,1,8,2
7066,630,0,40,0,0,1
7069,1655,0,21,0,0,2
7070,1000,1,25,1,0,2
7071,730,0,21,1,0,2
7072,1256,0,61,1,8,2
7073,850,0,43,0,0,2
7074,759,0,38,1,0,2
7075,759,0,26,0,0,2
7076,1345,0,20,0,0,2
7079,1320,0,26,0,0,2
7081,900,0,36,0,0,2
7083,1329,0,54,0,0,2
7084,1329,0,45,1,0,2
7085,1725,0,43,0,0,2
7086,1725,0,31,1,10,2
7087,2100,0,54,1,0,2
7089,1900,0,41,1,6,2
7090,1740,0,40,0,0,2
7091,1740,0,39,1,0,2
7092,1620,1,43,1,3,2
7094,600,0,27,1,0,2
7095,825,0,15,1,3,2
7096,752,0,33,1,0,2
7097,610,0,26,1,6,1
7099,1010,0,50,1,0,2
7101,1355,0,32,1,0,2
7102,1735,0,23,1,0,2
7103,1848,0,40,1,0,2
7105,2335,1,24,1,0,2
7109,2240,1,20,1,0,2
7111,1015,0,48,1,8,1
7112,1735,0,35,1,0,2
7113,2138,0,35,0,0,2
7114,1215,0,26,1,7,2
7116,1824,0,52,1,3,1
7118,805,0,22,1,3,2
7119,800,0,27,0,0,2
7120,1225,0,25,0,0,2
7121,1225,0,47,0,0,2
7124,1650,0,20,1,0,2
7126,1440,0,23,1,0,1
7128,1750,0,40,1,0,2
7129,2140,0,18,1,0,1
7131,1520,0,50,0,0,2
7133,706,0,57,1,3,2
7134,735,0,17,0,6,1
7135,827,0,33,0,0,2
7137,855,0,27,0,0,2
7138,800,0,31,1,3,2
7139,905,0,40,0,0,2
7140,615,0,32,1,0,2
7142,1230,0,24,1,0,2
7145,715,0,35,1,3,2
7146,835,0,25,0,3,2
7149,1720,0,22,0,0,2
7150,1720,0,49,0,0,2
7151,1640,0,40,0,0,2
7152,1325,0,70,1,0,2
7153,1325,0,41,0,0,2
7156,920,0,40,1,8,1
7157,1038,0,52,0,0,2
7158,1038,0,60,1,0,2
7160,1445,0,26,1,0,2
7162,1350,0,38,1,0,2
7163,2300,0,35,1,0,2
7164,1950,0,29,1,3,2
7165,1915,0,78,1,4,2
7167,1605,0,86,1,4,3
7168,1225,0,42,1,8,2
7169,1840,0,18,1,6,2
7170,1400,0,32,0,3,1
7171,130,0,35,1,0,2
7174,845,0,28,1,3,2
7175,1440,0,29,1,0,2
7176,1414,0,38,1,0,1
7177,1445,0,12,1,3,2
7180,1720,0,57,1,4,2
7181,1832,0,31,1,7,2
7183,1832,0,60,1,0,1
7184,900,0,18,0,0,2
7186,1705,0,46,1,3,2
7187,1830,0,60,1,0,2
7190,1425,0,35,0,0,2
7191,2220,0,40,1,0,1
7192,1140,0,33,0,9,2
7195,1325,0,37,1,12,2
7196,125,0,25,1,0,2
7197,125,0,64,1,0,2
7198,1020,0,35,0,7,2
7199,1130,0,80,1,0,2
7200,1545,1,22,0,0,2
7201,1545,1,31,0,0,2
7202,1545,1,22,1,0,2
7205,1915,0,39,0,0,2
7206,1730,0,37,1,0,2
7207,1300,0,38,1,3,1
7208,1420,1,32,1,3,2
7209,320,0,29,1,0,2
7212,1702,0,43,0,0,2
7216,855,0,25,0,3,2
7218,1048,0,26,0,3,2
7219,1345,0,56,0,0,2
7220,1900,0,24,0,0,2
7221,2050,0,9,1,3,1
7222,720,0,39,1,3,2
7223,1128,0,70,1,0,2
7224,1128,0,88,1,0,2
7226,1300,0,81,0,0,2
7227,1300,0,53,1,0,2
7230,1210,0,42,1,8,1
7231,1420,0,53,0,0,2
7233,1735,0,29,1,3,2
7236,2030,0,17,0,2,2
7238,845,0,31,0,0,1
7239,845,0,37,0,0,2
7243,1845,0,21,1,3,1
7244,1750,0,50,1,6,1
7245,1750,0,38,1,6,1
7246,2120,0,50,0,0,2
7248,1240,0,19,0,0,2
7250,1325,0,29,0,0,2
7251,2010,1,56,0,0,2
7252,320,0,31,1,1,2
7258,925,1,40,1,0,2
7260,1405,1,45,0,0,2
7261,1830,0,37,1,0,2
7262,1830,0,21,1,7,2
7264,1300,1,47,0,0,2
7265,1300,1,46,0,0,2
7268,905,1,36,1,3,2
7269,1245,0,33,0,0,2
7271,910,1,33,1,0,2
7275,654,0,40,0,0,2
7277,123,0,19,1,0,2
7282,1435,0,17,1,0,2
7285,2209,0,31,1,0,2
7286,840,0,24,1,3,2
7288,15,0,17,1,3,2
7290,1645,1,23,1,0,2
7292,1800,1,43,1,7,2
7293,1800,1,24,0,0,2
7294,1925,1,59,0,0,3
7297,1818,0,33,0,0,2
7298,1818,0,38,0,0,2
7299,925,0,19,1,6,1
7300,1905,1,28,1,3,2
7301,1750,0,34,1,1,2
7303,1205,0,52,1,0,2
7304,1205,0,49,0,0,2
7306,1150,0,43,0,0,2
7307,1150,0,55,0,0,2
7308,1010,0,20,1,7,2
7310,1005,0,14,1,3,2
7311,855,0,23,1,3,2
7312,630,0,51,1,8,2
7314,1730,1,49,0,0,2
7319,1700,0,47,1,0,2
7321,1700,0,36,1,0,2
7322,2055,0,28,1,0,2
7323,1730,0,45,1,0,2
7324,1350,0,28,1,0,2
7327,1810,0,25,1,0,2
7328,1810,0,44,1,0,2
7329,1520,0,45,1,7,2
7331,1740,0,20,1,0,2
7332,1740,0,45,1,0,2
7333,1740,0,55,0,0,2
7334,1740,0,42,1,0,2
7335,1740,0,27,0,0,2
7336,1740,0,61,1,0,2
7337,1740,0,28,1,0,2
7338,2315,0,27,0,0,2
7341,2205,0,18,1,0,2
7343,750,0,60,0,0,2
7344,1050,0,52,0,3,2
7345,20,0,22,1,0,2
7347,745,1,26,0,0,2
7348,745,1,25,0,0,2
7349,1325,0,25,1,3,2
7357,1649,0,59,0,0,2
7358,24,0,33,1,6,2
7359,838,0,19,0,0,2
7360,1054,0,55,0,0,2
7363,1710,0,24,0,0,2
7365,1500,0,77,1,0,2
7367,1630,0,25,1,0,2
7369,1905,0,45,1,3,2
7370,2010,0,34,1,0,2
7371,2010,0,36,1,0,2
7374,1915,0,49,1,0,2
7375,1446,0,45,0,8,1
7376,1940,0,41,1,0,2
7378,1505,0,37,1,8,3
7380,1708,0,48,1,8,2
7382,1346,0,50,1,8,1
7383,1417,0,51,1,3,2
7386,1615,0,36,1,3,2
7387,800,0,32,0,3,2
7388,2000,0,48,1,3,2
7389,1150,0,45,1,0,2
7390,1525,0,11,1,3,2
7391,1420,0,4,1,3,2
7393,620,0,21,1,0,2
7394,840,0,26,0,3,2
7395,1320,0,29,1,1,2
7397,1415,1,29,0,0,2
7399,1345,1,86,0,0,2
7400,1800,1,32,1,0,2
7403,1215,1,27,1,0,2
7406,1515,0,32,0,0,2
7407,1145,0,41,1,0,2
7408,1554,0,33,0,0,2
7409,2030,0,39,1,0,1
7410,2030,0,51,0,0,2
7411,613,0,17,1,0,2
7412,1720,0,61,1,0,2
7413,1240,0,17,1,6,2
7415,2115,0,57,1,3,2
7416,2330,0,46,1,8,1
7417,2258,0,24,1,6,3
7418,1625,0,22,1,3,2
7419,940,0,71,1,0,2
7420,30,0,22,0,0,2
7425,725,0,45,1,0,1
7426,725,0,59,1,0,2
7427,935,1,44,1,0,2
7428,935,1,33,1,1,2
7430,1300,0,47,0,0,2
7432,2035,0,21,1,0,2
7433,2035,0,30,0,0,2
7434,2035,0,53,0,0,1
7435,1045,1,38,1,8,1
7437,1200,0,42,1,0,2
7438,1810,0,52,0,0,1
7439,1805,0,16,0,2,2
7441,1000,0,27,0,0,2
7444,800,0,38,1,3,2
7446,1750,0,35,1,3,2
7447,1435,0,40,1,7,2
7448,1705,0,39,0,0,2
7450,1705,0,55,1,11,2
7451,1928,0,50,1,3,2
7453,800,1,43,0,0,2
7454,1632,0,18,0,0,2
7455,1632,0,50,1,9,2
7456,1645,1,46,1,0,2
7458,1630,1,28,1,7,2
7461,2350,0,35,1,0,2
7463,900,0,48,1,0,2
7464,1735,1,38,1,8,2
7465,345,0,24,1,0,2
7467,1940,0,43,0,3,2
7468,525,1,34,1,0,2
7469,730,1,49,0,0,2
7470,700,1,34,1,2,1
7472,1300,0,37,1,3,2
7474,1920,0,21,1,5,2
7476,2030,0,24,0,3,1
7480,1445,0,18,0,0,2
7481,2030,0,26,0,0,2
7483,725,0,58,0,0,1
7484,909,0,49,0,0,2
7486,1525,0,31,0,0,2
7487,1314,0,74,1,0,1
7488,1640,0,67,1,0,2
7489,817,1,30,1,0,2
7491,1535,0,57,0,0,2
7494,730,0,30,0,0,2
7495,1140,0,38,1,0,2
7497,1200,0,23,1,5,1
7498,1700,0,19,1,0,2
7499,1815,0,56,1,0,2
7500,1941,0,25,1,3,2
7501,1800,0,39,0,0,2
7503,1700,0,32,1,3,2
7504,1930,0,37,1,3,2
7505,715,0,36,1,7,2
7507,940,0,26,1,3,2
7508,1215,0,42,1,0,2
7510,1730,0,26,1,0,2
7512,1900,0,59,1,0,2
7513,1040,0,29,1,8,1
7514,1200,0,19,1,8,2
7516,1810,0,29,1,0,2
7517,1810,0,48,0,0,2
7518,1943,0,54,0,0,2
7519,359,0,26,1,0,2
7521,1235,0,52,1,3,2
7522,1252,0,49,1,0,2
7523,2230,0,22,1,0,2
7524,1630,0,24,1,0,2
7525,820,0,22,0,0,2
7526,820,0,36,1,0,2
7527,1630,0,50,0,3,2
7528,1715,0,29,0,0,2
7529,1510,0,20,1,0,2
7530,1845,0,21,1,0,2
7532,2100,0,24,1,6,2
7534,656,0,19,0,0,2
7535,656,0,44,1,7,2
7537,545,0,46,1,0,1
7538,815,0,40,1,3,2
7539,1300,0,21,1,0,2
7540,1300,0,59,1,0,2
7544,1515,0,23,1,8,1
7545,2240,0,23,1,0,2
7546,2240,0,34,0,0,2
7549,608,1,44,1,0,2
7551,1015,1,48,0,0,2
7552,1015,1,37,1,0,2
7553,840,1,33,1,0,2
7555,1430,0,78,0,0,2
7556,1910,0,59,0,0,2
7557,2000,0,17,1,6,2
7558,1730,0,26,1,3,2
7559,1640,1,28,1,0,2
7560,1640,1,27,1,0,2
7562,1550,1,24,1,0,2
7564,1525,1,36,0,0,2
7566,1550,1,38,0,0,2
7570,650,0,28,1,1,2
7572,20,1,17,1,0,2
7573,20,1,30,1,0,2
7575,920,0,82,1,0,2
7579,1230,0,25,1,0,2
7581,1550,0,31,0,0,2
7582,1740,0,57,0,0,2
7585,200,0,35,1,0,2
7586,545,0,34,1,0,2
7588,1240,0,64,1,0,2
7589,1730,1,55,1,3,2
7590,2138,0,46,1,0,2
7591,2015,0,37,0,0,2
7592,1600,0,22,0,0,2
7593,1215,0,31,1,1,2
7595,1000,0,82,0,0,2
7596,1000,0,27,1,0,2
7597,1220,0,63,0,0,2
7598,1700,0,31,0,3,2
7599,1740,0,45,1,8,2
7600,818,0,40,1,3,2
7601,837,0,27,1,3,2
7607,1520,0,35,0,3,2
7611,1040,0,28,1,0,2
7612,1635,0,45,1,3,1
7613,1450,0,31,1,0,2
7617,2100,0,13,1,3,2
7618,2045,0,22,0,0,2
7619,500,1,48,1,3,1
7620,1649,0,38,0,0,2
7621,1450,0,83,1,0,2
7623,1440,0,86,0,0,2
7624,2005,1,16,1,2,2
7625,1900,0,14,1,3,2
7626,705,0,57,1,0,2
7627,705,0,63,0,0,2
7631,1330,1,43,0,0,2
7633,1450,0,93,1,0,2
7635,1504,0,18,0,0,1
7638,1606,0,48,0,0,2
7639,2005,0,20,1,6,2
7641,920,1,30,1,0,2
7643,1225,0,33,1,3,2
7645,1720,0,6,1,3,2
7646,1345,0,44,1,3,2
7647,1550,0,20,1,0,2
7650,1150,0,19,0,0,2
7651,1150,0,60,0,0,2
7652,1730,0,59,1,0,2
7653,1410,0,45,0,0,2
7655,1320,0,20,1,0,2
7656,1320,0,27,1,6,2
7658,1709,0,64,1,0,2
7660,2350,1,31,0,0,2
7661,815,0,19,0,6,2
7662,1430,0,23,1,6,2
7663,1920,0,36,1,1,2
7667,1747,0,50,1,3,1
7668,323,0,31,1,0,2
7669,1950,0,40,1,7,2
7670,1040,0,55,1,0,2
7671,1040,0,54,0,0,2
7673,2000,0,31,1,8,2
7676,1825,0,19,0,0,2
7677,845,0,42,1,3,2
7678,1610,0,19,1,3,2
7679,1725,0,29,1,0,1
7680,1630,0,46,1,0,1
7681,2030,0,51,1,0,2
7682,2030,0,19,1,7,2
7684,1615,0,30,1,3,2
7687,1815,1,27,0,6,2
7688,1832,1,29,1,0,2
7696,215,0,24,1,0,1
7699,1524,0,21,1,0,2
7701,2100,0,29,1,0,2
7703,1302,1,23,0,0,2
7704,1020,0,48,1,0,2
7705,1150,1,41,1,6,2
7707,1730,0,30,1,3,2
7708,10,0,29,1,0,2
7710,715,0,34,1,0,2
7712,2355,0,42,1,0,2
7713,1840,0,62,1,8,2
7715,630,0,51,1,8,2
7716,840,0,42,1,3,2
7717,1120,1,32,1,0,2
7718,1120,1,49,0,0,2
7719,1120,1,75,0,0,2
7722,2343,0,54,1,1,2
7723,1515,1,20,1,0,2
7725,1623,0,67,1,0,2
7727,1854,0,36,1,0,2
7728,2130,0,51,1,0,2
7731,850,0,73,0,3,1
7733,1820,0,27,1,0,2
7734,1820,0,38,1,0,2
7735,1336,0,41,1,7,2
7736,800,0,14,1,3,2
7737,822,0,49,1,3,1
7738,740,0,37,1,0,2
7739,740,0,53,1,0,2
7741,1647,0,16,1,6,2
7742,1600,0,61,1,0,2
7743,804,0,22,1,6,2
7744,915,0,23,0,0,2
7745,1825,0,23,1,3,2
7746,1750,0,53,1,3,2
7748,925,0,71,1,0,2
7752,1800,0,32,1,0,2
7753,1315,0,9,1,3,2
7756,730,0,25,1,3,2
7757,750,0,36,0,0,2
7758,835,0,43,1,7,2
7760,835,0,27,0,0,2
7761,835,0,76,1,0,2
7763,1510,0,18,1,0,2
7764,1510,0,31,0,0,2
7765,1546,0,72,1,0,2
7767,1407,0,39,0,0,2
7769,1625,0,51,0,0,2
7770,1700,0,48,0,8,2
7771,1950,0,31,1,0,2
7773,2009,0,37,1,3,2
7775,1010,0,16,1,3,2
7776,1415,0,67,1,0,2
7777,1610,0,18,1,0,2
7778,830,0,27,1,8,2
7779,1225,0,71,0,0,2
7780,1330,0,40,1,0,1
7782,1725,0,28,1,0,2
7783,1748,0,86,1,0,2
7785,1748,0,29,1,0,2
7786,1405,0,48,1,3,2
7787,841,0,58,0,0,2
7788,841,0,43,1,0,2
7789,841,0,51,1,0,2
7790,841,0,20,1,0,2
7791,916,0,17,1,2,2
7792,735,0,31,0,3,2
7793,1430,0,19,1,3,2
7794,1147,0,69,1,0,1
7795,1147,0,38,1,10,2
7796,1120,0,85,1,0,1
7797,1507,0,30,0,3,2
7799,710,0,49,1,3,2
7802,1437,0,52,0,0,2
7804,1450,0,36,0,0,2
7806,1338,0,40,1,0,1
7807,1609,0,30,1,3,2
7808,1555,0,23,1,0,2
7809,1555,0,65,0,0,2
7811,930,0,23,1,3,2
7812,1830,0,30,1,0,2
7814,845,0,22,0,3,2
7815,1040,0,46,1,3,1
7816,750,0,21,1,0,2
7821,1555,0,28,1,3,3
7822,1720,0,50,1,0,2
7826,1720,0,32,1,0,2
7828,1910,0,65,1,0,2
7830,1600,0,40,1,0,2
7832,2100,0,13,1,3,2
7833,1934,1,18,1,0,2
7834,1934,1,25,1,0,2
7837,1000,0,29,1,7,2
7841,1115,0,63,1,0,2
7842,1300,0,21,0,0,2
7843,1720,0,19,1,6,2
7844,2122,0,50,1,0,2
7845,2122,0,26,0,0,2
7848,1615,0,20,0,3,2
7849,2020,0,40,1,3,1
7850,1520,0,31,1,0,2
7851,1905,0,27,1,6,1
7852,1735,0,16,1,3,1
7853,1447,0,44,1,0,2
7855,1626,0,20,1,3,2
7856,1710,0,50,1,8,1
7857,1940,1,29,1,3,2
7858,2053,1,54,0,0,2
7859,2020,1,75,0,0,2
7861,1825,0,39,1,0,2
7866,1330,0,42,1,3,2
7867,825,1,47,0,8,2
7868,1045,1,21,0,0,2
7869,1448,1,24,1,0,2
7871,1500,1,58,1,0,2
7873,2010,1,39,1,1,2
7874,1630,0,26,1,3,2
7875,1645,1,23,1,0,2
7876,1246,1,46,1,1,2
7877,1246,1,23,1,2,1
7880,1100,0,69,1,0,2
7881,1815,1,27,1,3,2
7884,1015,0,28,1,0,2
7885,1015,0,27,0,0,2
7886,1510,0,77,1,0,2
7887,1510,0,47,1,0,2
7888,1510,0,50,0,0,2
7890,1700,0,20,0,2,1
7892,1545,0,32,1,6,1
7893,35,0,35,1,0,2
7894,2225,0,48,1,0,1
7898,1851,0,32,1,3,2
7899,1515,0,19,0,0,2
7903,935,1,36,1,0,2
7904,1107,1,35,1,0,2
7908,1425,0,25,1,0,2
7910,1425,1,61,0,0,2
7911,2315,0,39,1,0,2
7912,1235,1,69,0,0,2
7915,725,1,32,1,0,2
7916,1325,1,19,1,0,2
7918,1749,1,30,1,0,2
7920,2010,1,60,1,0,2
7921,930,1,36,1,0,2
7924,800,1,38,0,0,2
7925,1330,0,75,1,0,2
7926,1745,1,41,1,0,2
7929,1835,0,33,1,3,2
7930,1845,0,81,1,0,2
7931,600,1,49,1,7,2
7932,910,1,38,1,7,2
7935,1910,1,26,0,0,2
7939,1750,1,23,1,0,2
7941,825,1,16,1,2,2
7942,830,1,50,1,0,2
7943,725,1,28,1,3,1
7944,934,1,37,1,0,2
7945,934,1,42,0,0,2
7946,756,1,20,0,2,2
7948,1845,1,23,1,0,2
7949,1845,1,20,1,0,2
7950,2135,0,23,1,2,2
7951,1155,0,81,0,0,2
7954,2343,0,53,1,0,2
7955,1834,0,71,1,0,2
7958,2025,0,30,1,0,2
7959,2025,0,40,1,1,2
7960,1000,0,43,0,0,2
7961,1000,0,63,1,0,2
7962,953,0,28,1,8,1
7963,1015,0,38,1,0,2
7964,900,0,40,1,3,1
7965,802,1,45,1,11,2
7968,2050,1,40,1,0,2
7969,2050,1,41,0,0,2
7970,1430,0,50,1,4,2
7971,1430,0,34,0,4,2
7972,930,1,27,0,0,2
7973,1837,1,31,1,0,2
7974,1921,1,21,1,6,2
7977,750,1,40,1,0,2
7978,750,1,50,0,0,2
7979,2150,1,37,1,0,2
7981,1830,0,50,0,0,2
7983,1400,0,56,0,0,2
7984,1728,0,43,0,0,2
7985,1940,0,35,1,3,1
7986,1335,0,65,1,6,1
7988,850,0,21,0,8,2
7989,905,0,22,1,8,2
7990,1710,0,20,1,0,2
7991,1710,0,23,1,0,2
7992,841,0,45,0,0,2
7994,2255,1,28,1,0,2
7996,934,0,24,0,0,2
7997,600,0,41,0,0,2
7998,1135,0,29,1,0,2
8003,1830,0,14,1,3,1
8004,2055,0,18,1,0,2
8005,1315,0,22,0,0,2
8006,1319,0,35,0,0,2
8007,1319,0,22,0,0,2
8008,1455,0,17,1,2,2
8009,1415,0,18,1,3,2
8010,815,1,47,0,0,2
8012,1620,0,19,1,5,2
8013,1913,1,19,0,0,2
8014,1913,1,19,0,0,2
8016,1915,1,44,1,0,2
8018,2015,1,36,1,0,2
8019,755,0,46,1,5,2
8020,820,1,62,1,13,2
8021,820,1,28,1,0,2
8022,1101,0,55,1,0,2
8023,1530,0,43,1,3,2
8025,708,1,46,1,0,2
8026,1120,0,41,1,0,2
8028,1100,1,52,1,0,2
8029,1235,1,61,1,0,2
8031,1454,1,29,0,0,2
8032,1520,1,61,0,0,2
8034,1230,1,24,0,0,2
8035,1230,1,48,1,4,2
8036,1645,1,23,1,3,1
8037,800,1,26,1,3,2
8038,440,0,19,0,0,2
8040,1155,0,42,1,6,1
8047,1403,0,24,1,7,2
8048,1403,0,39,0,0,2
8049,2145,1,31,1,13,2
8053,2048,0,26,1,0,2
8056,809,0,23,1,0,2
8057,809,0,47,1,0,2
8059,1830,0,25,1,0,2
8060,1830,0,20,1,0,2
8063,1745,0,37,1,1,2
8067,620,0,49,1,0,2
