Latitude,Longitude
53.8129006721,-1.5434658587
53.8129006721,-1.5434658587
53.8129006721,-1.5434658587
53.8368202305,-1.6422681886
53.8319982317,-1.6063750327
53.746861245,-1.5922195172
53.746861245,-1.5922195172
53.746861245,-1.5922195172
53.7252551766,-1.5847596758
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.7946740533,-1.5680439309
53.8107846277,-1.589686266
53.8107846277,-1.589686266
53.8478191398,-1.6042811377
53.8038666145,-1.6292018168
53.8288404376,-1.5398134471
53.8027720757,-1.607225605
53.7923477851,-1.5537531955
53.7879991193,-1.5352210616
53.805323882,-1.6863738262
53.801696428,-1.4950617474
53.9291957479,-1.3878772804
53.7764563034,-1.5164870439
53.7764563034,-1.5164870439
53.9101817015,-1.6952709527
53.8096859742,-1.5056568564
53.7289956752,-1.4589040078
53.7914665128,-1.6607175092
53.8569242221,-1.5006612265
53.8856996101,-1.7293904139
53.8102168391,-1.5281264229
53.7974525519,-1.4400332
53.7974525519,-1.4400332
53.7974525519,-1.4400332
53.726572042,-1.5583749807
53.8504010825,-1.6077529955
53.8504010825,-1.6077529955
53.8248344774,-1.620220907
53.8073726372,-1.5363280467
53.7970780838,-1.5496343457
53.7970780838,-1.5496343457
53.7966033893,-1.5721990047
53.8049477456,-1.546224671
53.8163392205,-1.5172130526
53.8163392205,-1.5172130526
53.775224668,-1.5809287324
53.775224668,-1.5809287324
53.7553959405,-1.4673918911
53.7323503027,-1.5780353369
53.7323503027,-1.5780353369
53.7323503027,-1.5780353369
53.7946898685,-1.5338415932
53.8644288125,-1.6864645133
53.814163558,-1.5446671639
53.9236456277,-1.346067274
53.7698554321,-1.5178221132
53.7698554321,-1.5178221132
53.7698554321,-1.5178221132
53.8121026107,-1.5657690634
53.8121026107,-1.5657690634
53.7903173098,-1.6336320933
53.7903173098,-1.6336320933
53.7903173098,-1.6336320933
53.7929056592,-1.5686692916
53.7929056592,-1.5686692916
53.7929056592,-1.5686692916
53.8143612305,-1.5329551971
53.8143612305,-1.5329551971
53.8220166673,-1.5784571035
53.8026418084,-1.5240511192
53.8014454769,-1.5566629307
53.7392021153,-1.6163536303
53.8360174172,-1.5933602942
53.8113446533,-1.4833431569
53.8139113361,-1.4560192631
53.8108713252,-1.5254310505
53.8002515144,-1.5219222206
53.7976357504,-1.5402612079
53.7976357504,-1.5402612079
53.7976357504,-1.5402612079
53.8332975192,-1.6162545745
53.8300121568,-1.5383268421
53.9063059602,-1.3778613666
53.8690348783,-1.6881029292
53.8249126398,-1.5468902024
53.7768731569,-1.5794100675
53.869664256,-1.702363153
53.743391324,-1.3647582149
53.8467353404,-1.5351030543
53.8467353404,-1.5351030543
53.8178263919,-1.5160112185
53.8055212809,-1.4877423534
53.8754547351,-1.7106570887
53.8754547351,-1.7106570887
53.7443711281,-1.5689690734
53.8214934071,-1.5779003076
53.8526753212,-1.532513783
53.8081747658,-1.5345728557
53.8081747658,-1.5345728557
53.7757996719,-1.5808623127
53.7757996719,-1.5808623127
53.8028521266,-1.5458525092
53.7746375837,-1.5674605309
53.8406214664,-1.4695637067
53.7472419022,-1.6121407865
53.8578530461,-1.5588191178
53.8455506032,-1.6004875456
53.8455506032,-1.6004875456
53.797838826,-1.6736161936
53.8018933464,-1.5211747546
53.7898901222,-1.7071777211
53.8100199394,-1.5352509967
53.7316823203,-1.5901684193
53.8161411265,-1.5171241971
53.7958353331,-1.6641435639
53.8166706791,-1.6776924405
53.8166706791,-1.6776924405
53.799695245,-1.5524758193
53.799695245,-1.5524758193
53.8110427845,-1.6132989158
53.8390700441,-1.6372189123
53.8068379423,-1.5192203029
53.8066109159,-1.5835163248
53.8027887532,-1.5457317244
53.8042060028,-1.692015459
53.8042060028,-1.692015459
53.8042060028,-1.692015459
53.8256101194,-1.5342126292
53.8377723141,-1.5254006533
53.8091132775,-1.6226863603
53.7776652653,-1.5695993826
53.8061578356,-1.6231987931
53.7457312302,-1.5477875192
53.7987725862,-1.5274957238
53.7956203933,-1.5327534245
53.7956203933,-1.5327534245
53.8379048793,-1.5933572169
53.8043245178,-1.6926675089
53.8670145383,-1.5242335188
53.8670145383,-1.5242335188
53.7499043283,-1.6356971305
53.8067726456,-1.4924496825
53.8085203581,-1.4524748069
53.7825405465,-1.6073840851
53.7572492975,-1.3329707301
53.7572492975,-1.3329707301
53.7572492975,-1.3329707301
53.7572492975,-1.3329707301
53.7961717519,-1.5500235815
53.8359956143,-1.564093696
53.7342386755,-1.5119386166
53.8072969406,-1.4463710441
53.8072969406,-1.4463710441
53.7962930271,-1.5370119019
53.7962930271,-1.5370119019
53.7962930271,-1.5370119019
53.8369739092,-1.6579946974
53.8125453674,-1.5764866283
53.8125453674,-1.5764866283
53.8125453674,-1.5764866283
53.805550113,-1.6835326233
53.8229925147,-1.4567372035
53.8147213148,-1.5617020157
53.8147213148,-1.5617020157
53.7224454018,-1.5460519607
53.7942541426,-1.5687465484
53.7799228724,-1.5700467335
53.7799228724,-1.5700467335
53.7799228724,-1.5700467335
53.8306364091,-1.4556507508
53.7697892668,-1.5790408521
53.8312547286,-1.5831504981
53.8765912098,-1.6451080426
53.8765912098,-1.6451080426
53.8412505063,-1.5322306477
53.8148681828,-1.5157263336
53.8148681828,-1.5157263336
53.8148681828,-1.5157263336
53.8187869831,-1.4918185278
53.8187869831,-1.4918185278
53.8187869831,-1.4918185278
53.8187869831,-1.4918185278
53.7890106539,-1.5159936637
53.8115007738,-1.4841157671
53.809623113,-1.5838661393
53.7964526292,-1.5341256844
53.7964526292,-1.5341256844
53.7964526292,-1.5341256844
53.8162250166,-1.5984424811
53.8471214704,-1.6192289726
53.816716089,-1.5170568365
53.8060341324,-1.6830278844
53.8164776881,-1.5987438387
53.7625847691,-1.5985445098
53.8001236354,-1.5589390847
53.8001236354,-1.5589390847
53.8001236354,-1.5589390847
53.8046491757,-1.362041214
53.8046491757,-1.362041214
53.8020340561,-1.4941315048
53.8015132297,-1.6445423544
53.8062195888,-1.5821231927
53.7290938244,-1.587571405
53.7290938244,-1.587571405
53.7327269741,-1.5204296713
53.827219008,-1.505025184
53.9329233305,-1.378653703
53.9329233305,-1.378653703
53.9329233305,-1.378653703
53.8396303371,-1.5432969025
53.7855046634,-1.5601851027
53.8025412175,-1.5350755334
53.8529634985,-1.591827994
53.8159491458,-1.6019688202
53.7319751657,-1.5685955897
53.787554077,-1.620800295
53.787554077,-1.620800295
53.8084183819,-1.5166206594
53.7625678923,-1.3881481684
53.7318166045,-1.5770705629
53.8159390536,-1.6043534904
53.8159390536,-1.6043534904
53.7985104004,-1.5363194797
53.8018891794,-1.4002542917
53.7921042977,-1.4266398513
53.7921042977,-1.4266398513
53.7263439139,-1.5155916844
53.7263439139,-1.5155916844
53.7263439139,-1.5155916844
53.7263439139,-1.5155916844
53.7263439139,-1.5155916844
53.7263439139,-1.5155916844
53.7263439139,-1.5155916844
53.7965841448,-1.554558411
53.7965841448,-1.554558411
53.7965841448,-1.554558411
53.736360164,-1.5966567651
53.7495295133,-1.4700591854
53.8398172812,-1.5334775739
53.7987393263,-1.5102339257
53.798512204,-1.6299929386
53.798512204,-1.6299929386
53.8081130831,-1.5812691687
53.738882858,-1.536172162
53.738882858,-1.536172162
53.738882858,-1.536172162
53.7881583688,-1.6669369294
53.7306269066,-1.403011711
53.8140745871,-1.5172998153
53.808677086,-1.583207329
53.8176880784,-1.5379306131
53.8636918971,-1.6970075133
53.7907012087,-1.5508714175
53.8181274835,-1.5741064381
53.8834398805,-1.7661286035
53.7984343726,-1.5399184724
53.78940392,-1.5452994607
53.8050095297,-1.5703369092
53.8050095297,-1.5703369092
53.8087714011,-1.5472160382
53.8088364437,-1.5089014351
53.8088364437,-1.5089014351
53.8088364437,-1.5089014351
53.8171765156,-1.5797055655
53.8171765156,-1.5797055655
53.8171765156,-1.5797055655
53.8035025656,-1.5326658451
53.8035025656,-1.5326658451
53.8209640137,-1.4694169345
53.8209640137,-1.4694169345
53.8270410056,-1.5609202355
53.8270410056,-1.5609202355
53.8036042734,-1.649580918
53.7991848508,-1.5554114433
53.7566930098,-1.4659952855
53.8174623648,-1.5082690307
53.8200670348,-1.5144360414
53.8200670348,-1.5144360414
53.7300669441,-1.4006702213
53.7300669441,-1.4006702213
53.8014839966,-1.5876361849
53.8270766818,-1.4535699274
53.736856391,-1.608067383
53.8327255287,-1.6465878829
53.7919133316,-1.5752067412
53.7961816084,-1.5407629026
53.8028913176,-1.528056793
53.7801604029,-1.4325844908
53.8073415656,-1.4502123545
53.8173542584,-1.4581163446
53.8050803188,-1.6094665285
53.7603241674,-1.6741192646
53.8020229698,-1.4872839182
53.8020229698,-1.4872839182
53.7910076662,-1.5758078814
53.7910076662,-1.5758078814
53.7641935425,-1.5625314628
53.746234271,-1.6035980035
53.746234271,-1.6035980035
53.8101893985,-1.5280052402
53.8101893985,-1.5280052402
53.8990215138,-1.6064914807
53.8990215138,-1.6064914807
53.736421622,-1.6015982371
53.9062758875,-1.3807386364
53.7906697453,-1.5742933625
53.8351307127,-1.6363564102
53.7953927923,-1.5343195948
53.787355135,-1.5623514028
53.7953427176,-1.600190299
53.7869417641,-1.427818206
53.7869417641,-1.427818206
53.7869417641,-1.427818206
53.7869417641,-1.427818206
53.7869417641,-1.427818206
53.8147122717,-1.5616869221
53.8545547097,-1.3560074954
53.8545547097,-1.3560074954
53.8545547097,-1.3560074954
53.8190706563,-1.6520038286
53.8190706563,-1.6520038286
53.8148697737,-1.4533185673
53.7889073738,-1.5843442624
53.8116115242,-1.597651273
53.8080667374,-1.5345284949
53.8080667374,-1.5345284949
53.8080667374,-1.5345284949
53.8433770984,-1.5359457495
53.7777096596,-1.5694471828
53.8132611016,-1.4796442298
53.8720535552,-1.7090988438
53.8059474159,-1.684228131
53.8059474159,-1.684228131
53.8470312951,-1.6306447005
53.7251738662,-1.5846392311
53.7251738662,-1.5846392311
53.7251738662,-1.5846392311
53.7251738662,-1.5846392311
53.7251738662,-1.5846392311
53.814578382,-1.5174155332
53.8048449218,-1.5220522083
53.7455557704,-1.568471741
53.7455557704,-1.568471741
53.7996953016,-1.5524910012
53.7996953016,-1.5524910012
53.7723966384,-1.530811182
53.8145285693,-1.5117661998
53.7798224524,-1.5243850954
53.7798224524,-1.5243850954
53.8044027227,-1.5238641607
53.8285806824,-1.5471393094
53.7754541728,-1.5476048366
53.796889562,-1.5569386748
53.7603465187,-1.435536305
53.8106231599,-1.5172938873
53.8106231599,-1.5172938873
53.8142007715,-1.5545843788
53.8975340421,-1.3710217296
53.8975340421,-1.3710217296
53.8099246153,-1.5551612024
53.8456636194,-1.5486725784
53.8456636194,-1.5486725784
53.8375654631,-1.473629323
53.8375654631,-1.473629323
53.8375654631,-1.473629323
53.8490625168,-1.5891298548
53.7620880945,-1.5872635527
53.7278732584,-1.4571602338
53.7278732584,-1.4571602338
53.7695067934,-1.4795631456
53.7794336349,-1.5237976551
53.8710644964,-1.4947441276
53.871659948,-1.4463278515
53.772391411,-1.565207708
53.772391411,-1.565207708
53.772391411,-1.565207708
53.8343664482,-1.6022501814
53.8343664482,-1.6022501814
53.8343664482,-1.6022501814
53.8053045696,-1.5024588684
53.7660237688,-1.5791846871
53.7958061576,-1.5508017301
53.7822836308,-1.5285459283
53.7822836308,-1.5285459283
53.7822836308,-1.5285459283
53.7822836308,-1.5285459283
53.7822836308,-1.5285459283
53.7822836308,-1.5285459283
53.7964263144,-1.5342929709
53.7964263144,-1.5342929709
53.8152907755,-1.4510348554
53.7892745255,-1.523534487
53.7960611243,-1.6613332469
53.7960611243,-1.6613332469
53.7960611243,-1.6613332469
53.7960611243,-1.6613332469
53.7960611243,-1.6613332469
53.7960611243,-1.6613332469
53.8633676723,-1.6727722779
53.7611958772,-1.5891835421
53.7611958772,-1.5891835421
53.821850617,-1.5109823638
53.7964706045,-1.5341254853
53.7531405934,-1.6572347583
53.8076129407,-1.4685528381
53.8179223845,-1.5645393771
53.8139380836,-1.5763662833
53.8489136766,-1.6203679419
53.7541414838,-1.521626699
53.7541414838,-1.521626699
53.792558368,-1.6686933294
53.8087916299,-1.5089323303
53.8087916299,-1.5089323303
53.8087916299,-1.5089323303
53.8087916299,-1.5089323303
53.8363679582,-1.6566776017
53.8402632976,-1.5944133813
53.7794350386,-1.5264229551
53.7865994287,-1.4666630498
53.8395200953,-1.4705046358
53.7491672609,-1.507368046
53.7615735571,-1.490795108
53.7615735571,-1.490795108
53.7615735571,-1.490795108
53.8188024356,-1.5173366506
53.7866187846,-1.5479856761
53.7512501545,-1.6469227674
53.9262851497,-1.3308431165
53.9262851497,-1.3308431165
53.9262851497,-1.3308431165
53.8041999276,-1.522590986
53.8734345815,-1.7115379414
53.7450970221,-1.4517678162
53.8180529259,-1.5054369302
53.8157597386,-1.6072257681
53.8157597386,-1.6072257681
53.8157597386,-1.6072257681
53.7428023968,-1.355457526
53.8009163409,-1.48492886
53.8111592799,-1.5734025127
53.8111592799,-1.5734025127
53.7619011166,-1.5046252136
53.7619011166,-1.5046252136
53.7936044954,-1.532092701
53.7936044954,-1.532092701
53.9135809738,-1.3855783891
53.8043202002,-1.4518765804
53.8480775831,-1.533568186
53.8148161232,-1.5139651229
53.8021170709,-1.676923333
53.8021170709,-1.676923333
53.8177536334,-1.5157994092
53.8177536334,-1.5157994092
53.8177536334,-1.5157994092
53.8177536334,-1.5157994092
53.8177536334,-1.5157994092
53.7970895595,-1.4875262417
53.7996709733,-1.5507908174
53.7996709733,-1.5507908174
53.749096112,-1.5992795985
53.7877825037,-1.5971202474
53.808570311,-1.4655491332
53.808570311,-1.4655491332
53.8320070726,-1.3384543097
53.8320070726,-1.3384543097
53.7724060524,-1.587162409
53.7917626383,-1.6605481457
53.8086683759,-1.6072768281
53.7982744132,-1.545112475
53.8244581745,-1.485430262
53.7855974495,-1.3885266425
53.7327815672,-1.5205957931
53.7954640454,-1.5341518148
53.7954640454,-1.5341518148
53.7954640454,-1.5341518148
53.7954640454,-1.5341518148
53.7954640454,-1.5341518148
53.7954640454,-1.5341518148
53.7954640454,-1.5341518148
53.7954640454,-1.5341518148
53.7763656928,-1.5163059952
53.7763656928,-1.5163059952
53.8044010173,-1.6394008782
53.7386759589,-1.5407984036
53.7386759589,-1.5407984036
53.846504259,-1.5499402969
53.8466533336,-1.5348151713
53.8177046486,-1.5237742314
53.8160633646,-1.6011779409
53.7945654903,-1.567847697
53.8221328415,-1.4881322996
53.791106049,-1.5438238381
53.8456894392,-1.5483683174
53.8056608445,-1.6252228043
53.8192539101,-1.4392414631
53.8530818033,-1.6848314544
53.7983892588,-1.5493470287
53.9073926656,-1.6941648457
53.9073926656,-1.6941648457
53.9073926656,-1.6941648457
53.7704027209,-1.5874551469
53.8008996757,-1.5453118238
53.8123385559,-1.5841733765
53.8088163956,-1.6225979097
53.8157500206,-1.5388024665
53.8157500206,-1.5388024665
53.8157500206,-1.5388024665
53.8157500206,-1.5388024665
53.8157500206,-1.5388024665
53.8380730197,-1.5241663443
53.7903083683,-1.6336473503
53.7903083683,-1.6336473503
53.7903083683,-1.6336473503
53.7903083683,-1.6336473503
53.7903083683,-1.6336473503
53.800141834,-1.5589996247
53.7907423164,-1.557094491
53.7907423164,-1.557094491
53.7907423164,-1.557094491
53.8045054896,-1.63827635
53.8108712652,-1.5254158646
53.8382002366,-1.5929896429
53.8382002366,-1.5929896429
53.8382002366,-1.5929896429
53.7956647995,-1.5326163014
53.7829005537,-1.607532491
53.7933431622,-1.5962472666
53.8061219812,-1.5748050704
53.788416482,-1.5456288798
53.8644648824,-1.6865098615
53.8205495533,-1.5804313363
53.7850040452,-1.5440569412
53.7850040452,-1.5440569412
53.8082370314,-1.5344051245
53.8082370314,-1.5344051245
53.7686912595,-1.5811909865
53.7686912595,-1.5811909865
53.7686912595,-1.5811909865
53.7319258417,-1.5178922193
53.7319258417,-1.5178922193
53.7742927482,-1.5817421968
53.7925526267,-1.5679746338
53.7914897451,-1.614814449
53.7284956404,-1.44780039
53.7961551548,-1.5315937077
53.8340693437,-1.4675647423
53.833061058,-1.5604014741
53.8427060605,-1.5833407939
53.8113963241,-1.4765995784
53.8020660935,-1.4503268844
53.7898854444,-1.3904224175
53.7898854444,-1.3904224175
53.8081849905,-1.4538306993
53.7516680343,-1.6105986925
53.7746203091,-1.5457626328
53.9050433388,-1.643938646
53.86021811,-1.5284005774
53.7780480318,-1.5685635886
53.7780480318,-1.5685635886
53.7960285479,-1.5477934755
53.7946488366,-1.5418574677
53.7802611943,-1.5691479225
53.7802611943,-1.5691479225
53.7695839319,-1.5794373679
53.8131291393,-1.6249891709
53.8100471671,-1.4702381194
53.8372896328,-1.4722195354
53.8120104751,-1.6151580095
53.79422602,-1.6216965328
53.780120332,-1.5527598669
53.8539498121,-1.591134307
53.7801140842,-1.5253985569
53.7801140842,-1.5253985569
53.8039231592,-1.5681615061
53.7928399721,-1.6601144144
53.7686547883,-1.5300943134
53.8334016911,-1.5433038485
53.7631177075,-1.5053997094
53.8072072087,-1.4522793146
53.8185411695,-1.5149549205
53.789431175,-1.5697522501
53.789431175,-1.5697522501
53.789431175,-1.5697522501
53.8165140051,-1.4794672575
53.7989355749,-1.5810568961
53.7989355749,-1.5810568961
53.7989355749,-1.5810568961
53.8091743953,-1.5350781122
53.7408104568,-1.6190073746
53.7408104568,-1.6190073746
53.8024333109,-1.5304457485
53.7348052613,-1.575827852
53.7628466708,-1.5342396524
53.7628466708,-1.5342396524
53.7319268025,-1.5751898545
53.8191562764,-1.575280798
53.7543898731,-1.5706410173
53.7543898731,-1.5706410173
53.7802273729,-1.5573872578
53.7968928695,-1.4877715433
53.7968928695,-1.4877715433
53.7968928695,-1.4877715433
53.7968928695,-1.4877715433
53.8117840321,-1.5928353825
53.7712466414,-1.549698306
53.8472093857,-1.5345050154
53.7562105387,-1.5266082668
53.7673712971,-1.5638941682
53.786337197,-1.6522897313
53.8401786561,-1.5270603459
53.8401786561,-1.5270603459
53.8429479357,-1.5831104215
53.8429479357,-1.5831104215
53.7469946751,-1.6610756102
53.7469946751,-1.6610756102
53.8105650071,-1.5344249015
53.7430333472,-1.5063935656
53.8214570904,-1.4590660057
53.8009752049,-1.56322694
53.8009752049,-1.56322694
53.7967892841,-1.5614486303
53.909023901,-1.3820375653
53.8243111351,-1.6680480996
53.8096068228,-1.4889074632
53.8194914515,-1.5760217049
53.8021353689,-1.5708976936
53.8021353689,-1.5708976936
53.8021353689,-1.5708976936
53.7859222285,-1.6080507018
53.7859222285,-1.6080507018
53.7859222285,-1.6080507018
53.7859222285,-1.6080507018
53.8298140786,-1.5382378584
53.8298140786,-1.5382378584
53.7739314554,-1.5302630118
53.7303264848,-1.3862364549
53.7522258726,-1.6163563796
53.7752962063,-1.5096873555
53.806230055,-1.3720697156
53.7677167757,-1.5025390459
53.7677167757,-1.5025390459
53.7685294873,-1.4175243732
53.7685294873,-1.4175243732
53.7411899191,-1.6196255622
53.7571289143,-1.5699912458
53.8117133576,-1.5853185746
53.8117133576,-1.5853185746
53.8218430349,-1.5725649219
53.8253756159,-1.5340025432
53.8288863057,-1.549536523
53.852765977,-1.5918907215
53.8103505759,-1.5942008507
53.7859548801,-1.6097958146
53.8200594982,-1.5765324302
53.7939607564,-1.574685112
53.8227505848,-1.4875627106
53.8227505848,-1.4875627106
53.903636553,-1.3624371529
53.903636553,-1.3624371529
53.7583136215,-1.6286776716
53.8262153874,-1.5588171593
53.8262153874,-1.5588171593
53.8262153874,-1.5588171593
53.8262153874,-1.5588171593
53.7954339791,-1.5925837669
53.803987201,-1.561039517
53.728665623,-1.4535123529
53.8001167668,-1.5595160986
53.7765638496,-1.5164099375
53.7650526979,-1.5816519333
53.8557647977,-1.5909645992
53.810862377,-1.539281313
53.810862377,-1.539281313
53.7962836965,-1.498891703
53.7655307832,-1.4829649165
53.8533328603,-1.3679446794
53.7975947086,-1.5161074295
53.7975947086,-1.5161074295
53.8057655801,-1.6834398941
53.8039201438,-1.6927008315
53.9002949511,-1.4908913312
53.7977068523,-1.508317855
53.7685830442,-1.4174477752
53.7991671068,-1.5388021452
53.8035903282,-1.5437947042
53.8060843505,-1.5355526413
53.8060843505,-1.5355526413
53.8060843505,-1.5355526413
53.8467885596,-1.53492007
53.8098121326,-1.5101201208
53.8138587012,-1.5172567315
53.8138587012,-1.5172567315
53.8069112103,-1.5128720668
53.8134383978,-1.5337096387
53.8134383978,-1.5337096387
53.7157307793,-1.5365328186
53.7157307793,-1.5365328186
53.7920140999,-1.496680776
53.8241654681,-1.5786482267
53.8601919042,-1.3463420852
53.7750576455,-1.5425866218
53.8991400859,-1.3585943734
53.7935394619,-1.3967148782
53.7935394619,-1.3967148782
53.7935394619,-1.3967148782
53.7935394619,-1.3967148782
53.8367068252,-1.6434240402
53.8054195492,-1.5795193948
53.7489671889,-1.5983558077
53.7978212125,-1.6639758919
53.7793291055,-1.3469159531
53.7487282551,-1.6361470564
53.7469314061,-1.6024086951
53.8299901588,-1.5167523114
53.8299901588,-1.5167523114
53.8299901588,-1.5167523114
53.8299901588,-1.5167523114
53.8285896127,-1.5471240202
53.8415539699,-1.6013918329
53.8415539699,-1.6013918329
53.8295543965,-1.6177777054
53.8483969838,-1.5348110506
53.8141987594,-1.5444693415
53.8141987594,-1.5444693415
53.8141987594,-1.5444693415
53.836947264,-1.5397246245
53.8081459247,-1.6536127952
53.7986192927,-1.6071277452
53.7517374471,-1.4652998399
53.7495718095,-1.4554248957
53.7495718095,-1.4554248957
53.7945206944,-1.5342533462
53.7945206944,-1.5342533462
53.7677855742,-1.4806008834
53.7677855742,-1.4806008834
53.7677855742,-1.4806008834
53.8193826871,-1.5757645783
53.7986364037,-1.5363636371
53.778391211,-1.5376337433
53.8078280119,-1.5521007345
53.8078280119,-1.5521007345
53.8078280119,-1.5521007345
53.8078280119,-1.5521007345
53.8377864774,-1.6592797629
53.8083392485,-1.5422853525
53.7934683185,-1.5317450689
53.7934683185,-1.5317450689
53.7917317785,-1.542921453
53.8367771402,-1.5398936444
53.8166590785,-1.6101487704
53.8166590785,-1.6101487704
53.8166590785,-1.6101487704
53.8166590785,-1.6101487704
53.8166590785,-1.6101487704
53.84796685,-1.497226171
53.84796685,-1.497226171
53.7960010399,-1.5429054239
53.7305816059,-1.5709895924
53.80267713,-1.6779666957
53.7885130905,-1.5522001257
53.7885130905,-1.5522001257
53.8036465454,-1.5327097969
53.8232701502,-1.3383640266
53.8232701502,-1.3383640266
53.8049606803,-1.6884112392
53.728267863,-1.4751311726
53.7897531078,-1.6142080118
53.8201160832,-1.6289369599
53.8009959863,-1.5237964519
53.8296085215,-1.5853394778
53.7617115491,-1.5721439375
53.8417113745,-1.6368465502
53.8173270901,-1.458071128
53.8157156446,-1.6074843811
53.7780052232,-1.5448156213
53.8213130125,-1.5777198355
53.7409329924,-1.5136956236
53.7409329924,-1.5136956236
53.7987236388,-1.5356794768
53.7967909747,-1.4684770549
53.8050277801,-1.548380001
53.7516246592,-1.5591133252
53.7516246592,-1.5591133252
53.8324031189,-1.603773009
53.8324031189,-1.603773009
53.8324031189,-1.603773009
53.7777127319,-1.555501702
53.8004633303,-1.5032601071
53.8212950371,-1.5777200161
53.8212950371,-1.5777200161
53.7937690705,-1.6053969384
53.8080035344,-1.5807843231
53.7296624735,-1.5628746416
53.8315462179,-1.5446307097
53.8315462179,-1.5446307097
53.7447873719,-1.4528484039
53.8038922561,-1.504343222
53.8038922561,-1.504343222
53.8038922561,-1.504343222
53.8065913095,-1.5506713312
53.7806284918,-1.5688102985
53.7806284918,-1.5688102985
53.8005346852,-1.6300510613
53.8005346852,-1.6300510613
53.8160718509,-1.5360194468
53.820436542,-1.4461675595
53.8267122824,-1.3432169771
53.8191294746,-1.5753266375
53.8284269755,-1.5468978795
53.8341940824,-1.5389798489
53.8082143376,-1.6849703869
53.8134294102,-1.5337097384
53.83055689,-1.586682354
53.7823901252,-1.5259192352
53.7850953057,-1.5444202067
53.810146409,-1.5105414429
53.8496245008,-1.5112212952
53.8040402676,-1.4903265171
53.8052593257,-1.5454317121
53.8052593257,-1.5454317121
53.8052593257,-1.5454317121
53.8052593257,-1.5454317121
53.7068163873,-1.5584605525
53.7289337874,-1.4591321585
53.7850951905,-1.5443898534
53.7924616733,-1.6180085062
53.8624476684,-1.6954655682
53.8624476684,-1.6954655682
53.8074282681,-1.5859530633
53.8074282681,-1.5859530633
53.8074282681,-1.5859530633
53.8213948474,-1.5116256646
53.8213948474,-1.5116256646
53.8213948474,-1.5116256646
53.8699942481,-1.6244658505
53.8699942481,-1.6244658505
53.8699942481,-1.6244658505
53.7931453671,-1.6043249988
53.8194059304,-1.584984455
53.7555179928,-1.4665410152
53.8051706355,-1.4877162564
53.8051706355,-1.4877162564
53.7781324908,-1.5198214125
53.8660294229,-1.6902237593
53.8660294229,-1.6902237593
53.8006533963,-1.6486186181
53.8086926929,-1.5623419248
53.8048623887,-1.5769891739
53.7826908045,-1.6038769437
53.8020566674,-1.6583545928
53.8020566674,-1.6583545928
53.7948865126,-1.5646564337
53.8159275103,-1.6035789922
53.8013243227,-1.6384707224
53.7484322079,-1.6363315804
53.8142032919,-1.5316356144
53.8142032919,-1.5316356144
53.8502775937,-1.6814323312
53.8119804732,-1.5173238623
53.8119804732,-1.5173238623
53.9002066676,-1.7179587188
53.9002066676,-1.7179587188
53.9039407825,-1.6939465135
53.8241660012,-1.578800135
53.8241660012,-1.578800135
53.8241660012,-1.578800135
53.8945693672,-1.3526688211
53.785089002,-1.5595823569
53.8134472085,-1.5336639784
53.8118654237,-1.4647630752
53.7736982466,-1.5788045154
53.8029295107,-1.699024457
53.8010016979,-1.5390705033
53.8010016979,-1.5390705033
53.8010016979,-1.5390705033
53.8010016979,-1.5390705033
53.9015051863,-1.6870090572
53.8351552341,-1.6355508466
53.8351552341,-1.6355508466
53.8114466369,-1.509797337
53.7469764422,-1.6609847761
53.8339226202,-1.5931830392
53.8483846131,-1.5004132057
53.8107078132,-1.5411661353
53.8031471641,-1.5407172034
53.8031471641,-1.5407172034
53.813342652,-1.6541926659
53.8230588262,-1.5322356997
53.7959761574,-1.5434522174
53.7912495832,-1.5755929297
53.8433427123,-1.3420297182
53.8229331771,-1.5322826713
53.7485408279,-1.6025754789
53.8191292058,-1.5752506925
53.8181122795,-1.5155826282
53.7436585432,-1.4380948841
53.8187584737,-1.5404858585
53.8187584737,-1.5404858585
53.8047675514,-1.6184130031
53.8064802006,-1.5196647588
53.809017334,-1.6693988918
53.802591082,-1.5457490433
53.8147035613,-1.5617629526
53.8655045744,-1.6819858297
53.7550838953,-1.4844278066
53.8356492123,-1.6295595386
53.8275457383,-1.5788726027
53.8275457383,-1.5788726027
53.8275457383,-1.5788726027
53.8275457383,-1.5788726027
53.810906555,-1.5252484136
53.810906555,-1.5252484136
53.8176390269,-1.5860651313
53.8176390269,-1.5860651313
53.8919258796,-1.6335815353
53.8919258796,-1.6335815353
53.82109099,-1.5784815789
53.836662022,-1.6434700081
53.8916766827,-1.634390151
53.8916766827,-1.634390151
53.8200672192,-1.5144816091
53.8200672192,-1.5144816091
53.8200672192,-1.5144816091
53.7468113461,-1.4794644241
53.7468113461,-1.4794644241
53.7468113461,-1.4794644241
53.7468113461,-1.4794644241
53.7468113461,-1.4794644241
53.7468113461,-1.4794644241
53.9068103157,-1.5258213208
53.7951173566,-1.5468924183
53.7540330582,-1.5147728605
53.7540330582,-1.5147728605
53.8000860099,-1.5584839992
53.8000860099,-1.5584839992
53.868935765,-1.667892861
53.868935765,-1.667892861
53.868935765,-1.667892861
53.868935765,-1.667892861
